city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Oas,Oas,13.2589,123.4953,Philippines,PH,PHL,Albay,,66084,1608286760
Wamena,Wamena,-4.0975,138.9511,Indonesia,ID,IDN,Papua Pegunungan,admin,66080,1360024872
Agoo,Agoo,16.322,120.3647,Philippines,PH,PHL,La Union,,66028,1608343645
Taman Johor Jaya,Taman Johor Jaya,1.5392,103.8092,Malaysia,MY,MYS,Johor,,66000,1458837224
Hua Hin,Hua Hin,12.5686,99.9578,Thailand,TH,THA,Prachuap Khiri Khan,minor,65983,1764352388
Lantapan,Lantapan,8,125.0233,Philippines,PH,PHL,Bukidnon,,65974,1608127977
Lahat,Lahat,-3.8,103.5333,Indonesia,ID,IDN,Sumatera Selatan,minor,65906,1360094721
Coron,Coron,12,120.2,Philippines,PH,PHL,Palawan,,65855,1608577211
Roxas,Roxas,17.12,121.62,Philippines,PH,PHL,Isabela,,65839,1608794677
Kiamba,Kiamba,5.9912,124.6257,Philippines,PH,PHL,Sarangani,,65774,1608301851
San Remigio,San Remigio,11,123.95,Philippines,PH,PHL,Cebu,,65744,1608661314
Ruteng,Ruteng,-8.6127,120.463,Indonesia,ID,IDN,Nusa Tenggara Timur,minor,65694,1360084520
Lutayan,Lutayan,6.6,124.85,Philippines,PH,PHL,Maguindanao,,65644,1608798193
Angat,Angat,14.9281,121.0293,Philippines,PH,PHL,Bulacan,,65617,1608108649
Kirtipur,Kirtipur,27.6667,85.2833,Nepal,NP,NPL,,,65602,1524402867
Kronjo,Kronjo,-6.0667,106.4167,Indonesia,ID,IDN,Jawa Barat,,65599,1360000841
Solano,Solano,16.5183,121.1811,Philippines,PH,PHL,Nueva Vizcaya,,65287,1608750917
Quezon,Quezon,9.235,117.9967,Philippines,PH,PHL,Palawan,,65283,1608588871
Tigbauan,Tigbauan,10.6747,122.3776,Philippines,PH,PHL,Iloilo,,65245,1608641668
Pateros,Pateros,14.5448,121.0671,Philippines,PH,PHL,,,65227,1608860224
San Jose,San Jose,10.7433,121.9411,Philippines,PH,PHL,Antique,admin,65140,1608138574
Toboali,Toboali,-2.9997,106.4656,Indonesia,ID,IDN,Kepulauan Bangka Belitung,,65138,1360078937
Villasis,Villasis,15.9,120.58,Philippines,PH,PHL,Pangasinan,,65047,1608468696
Bāzār-e Yakāwlang,Bazar-e Yakawlang,34.7333,66.9667,Afghanistan,AF,AFG,Bāmyān,,65000,1004505407
Patuakhāli,Patuakhali,22.2591,90.3184,Bangladesh,BD,BGD,Khulna,,65000,1050608887
Saidu Sharif,Saidu Sharif,34.75,72.3572,Pakistan,PK,PAK,Khyber Pakhtunkhwa,minor,65000,1586619596
Maasin,Maasin,5.87,125,Philippines,PH,PHL,Sarangani,,64940,1608825863
Kolonnawa,Kolonnawa,6.9329,79.8848,Sri Lanka,LK,LKA,Western,,64887,1144205591
Nagcarlan,Nagcarlan,14.1364,121.4165,Philippines,PH,PHL,Laguna,,64866,1608123291
Faīẕābād,Faizabad,37.1166,70.58,Afghanistan,AF,AFG,Badakhshān,admin,64704,1004452653
Meulaboh,Meulaboh,4.1333,96.1167,Indonesia,ID,IDN,Aceh,minor,64646,1360010778
Isabela,Isabela,10.2,122.98,Philippines,PH,PHL,Negros Occidental,,64516,1608475400
Hilongos,Hilongos,10.37,124.75,Philippines,PH,PHL,Leyte,,64514,1608448862
Chunian,Chunian,31.0167,73.85,Pakistan,PK,PAK,Punjab,,64386,1586655697
Malvar,Malvar,14.0417,121.1583,Philippines,PH,PHL,Batangas,,64379,1608841812
Sibulan,Sibulan,9.35,123.28,Philippines,PH,PHL,Negros Oriental,,64343,1608031686
Saravia,Saravia,10.88,122.97,Philippines,PH,PHL,Negros Occidental,,64290,1608260082
Atimonan,Atimonan,14.0036,121.9199,Philippines,PH,PHL,Quezon,,64260,1608726423
Rayong,Rayong,12.6742,101.2789,Thailand,TH,THA,Rayong,admin,64256,1764920057
Qal‘ah-ye Now,Qal`ah-ye Now,34.9867,63.1292,Afghanistan,AF,AFG,Bādghīs,admin,64125,1004947440
Talagang,Talagang,32.9278,72.4111,Pakistan,PK,PAK,Punjab,,64083,1586379973
Teresa,Teresa,14.5586,121.2083,Philippines,PH,PHL,Rizal,,64072,1608949971
Kashmor,Kashmor,28.26,69.35,Pakistan,PK,PAK,Sindh,,63984,1586006545
Tuao,Tuao,17.735,121.4553,Philippines,PH,PHL,Cagayan,,63970,1608369053
Santa Cruz,Santa Cruz,15.77,119.92,Philippines,PH,PHL,Zambales,,63839,1608192524
Sibalom,Sibalom,10.7883,122.0175,Philippines,PH,PHL,Antique,,63833,1608887661
Ambarawa,Ambarawa,-7.2667,110.4,Indonesia,ID,IDN,Jawa Tengah,,63725,1360693146
Jose Pañganiban,Jose Panganiban,14.2922,122.6928,Philippines,PH,PHL,Camarines Norte,,63662,1608483049
Tanjung Selor,Tanjung Selor,2.85,117.3833,Indonesia,ID,IDN,Kalimantan Utara,admin,63588,1360029270
Bhairāhawā,Bhairahawa,27.5,83.45,Nepal,NP,NPL,Lumbinī,minor,63483,1524444140
Akurana,Akurana,7.3667,80.6167,Sri Lanka,LK,LKA,Central,,63397,1144063686
Sumbawa Besar,Sumbawa Besar,-8.5,117.4167,Indonesia,ID,IDN,Nusa Tenggara Barat,minor,63362,1360601862
Galgamuwa,Galgamuwa,8,80.2831,Sri Lanka,LK,LKA,North Western,,63273,1144102254
Ban Lam Sam Kaeo,Ban Lam Sam Kaeo,13.9728,100.6511,Thailand,TH,THA,Pathum Thani,,63271,1764012428
Anuradhapura,Anuradhapura,8.335,80.4108,Sri Lanka,LK,LKA,Northern,admin,63208,1144764835
Nankana Sahib,Nankana Sahib,31.45,73.7067,Pakistan,PK,PAK,Punjab,,63073,1586529540
San Fernando,San Fernando,7.9178,125.3286,Philippines,PH,PHL,Bukidnon,,63045,1608257172
Calinog,Calinog,11.13,122.5,Philippines,PH,PHL,Iloilo,,62853,1608343887
Moncada,Moncada,15.7331,120.5725,Philippines,PH,PHL,Tarlac,,62819,1608310036
Gampaha,Gampaha,7.0897,79.9925,Sri Lanka,LK,LKA,Western,,62797,1144612731
Bansalan,Bansalan,6.78,125.22,Philippines,PH,PHL,Davao del Sur,,62737,1608747221
Tandag,Tandag,9.0789,126.1986,Philippines,PH,PHL,Surigao del Sur,admin,62669,1608155856
Kapatagan,Kapatagan,7.9,123.77,Philippines,PH,PHL,Lanao del Norte,,62571,1608715438
Phalia,Phalia,32.4328,73.5778,Pakistan,PK,PAK,Punjab,,62453,1586011713
Panchari Bazar,Panchari Bazar,23.2867,91.9027,Bangladesh,BD,BGD,Chattogram,,62198,1050934898
Bannu,Bannu,32.9864,70.6044,Pakistan,PK,PAK,Khyber Pakhtunkhwa,minor,62191,1586858934
Aurora,Aurora,13.35,122.52,Philippines,PH,PHL,Quezon,,62097,1608074830
Cambanugoy,Cambanugoy,7.5386,125.7508,Philippines,PH,PHL,Davao del Norte,,61893,1608478243
Nakhyaungcharīpāra,Nakhyaungcharipara,21.4281,92.1779,Bangladesh,BD,BGD,Chattogram,,61788,1050252175
Songkhla,Songkhla,7.2061,100.5967,Thailand,TH,THA,Songkhla,admin,61758,1764543650
Santa Ana,Santa Ana,15.0939,120.7681,Philippines,PH,PHL,Pampanga,,61537,1608719510
Itogon,Itogon,16.37,120.67,Philippines,PH,PHL,Benguet,,61498,1608685404
Baao,Baao,13.4535,123.3654,Philippines,PH,PHL,Camarines Sur,,61493,1608696551
Taal,Taal,13.88,120.93,Philippines,PH,PHL,Batangas,,61460,1608961915
Candon,Candon,17.1958,120.4489,Philippines,PH,PHL,Ilocos Sur,,61432,1608761578
Sawahlunto,Sawahlunto,-0.6667,100.7833,Indonesia,ID,IDN,Sumatera Barat,,61427,1360188622
Tunasan,Tunasan,14.3725,121.0364,Philippines,PH,PHL,Muntinlupa,,61374,1608804779
Abuyog,Abuyog,10.7458,125.0122,Philippines,PH,PHL,Leyte,,61216,1608485452
Cabatuan,Cabatuan,10.88,122.48,Philippines,PH,PHL,Iloilo,,61110,1608225814
Santo Domingo,Santo Domingo,15.59,120.8786,Philippines,PH,PHL,Nueva Ecija,,61092,1608625033
Tulunan,Tulunan,6.83,124.88,Philippines,PH,PHL,Cotabato,,60978,1608290320
Chachoengsao,Chachoengsao,13.6903,101.0703,Thailand,TH,THA,Chachoengsao,admin,60893,1764632382
Jinoba-an,Jinoba-an,9.6018,122.4668,Philippines,PH,PHL,Negros Occidental,,60865,1608549313
Saraburi,Saraburi,14.5286,100.9114,Thailand,TH,THA,Saraburi,admin,60809,1764111243
Orion,Orion,14.6206,120.5817,Philippines,PH,PHL,Bataan,,60771,1608943799
Castilla,Castilla,12.9553,123.8764,Philippines,PH,PHL,Sorsogon,,60635,1608283593
Yala,Yala,6.5425,101.2831,Thailand,TH,THA,Yala,admin,60617,1764430323
Laoang,Laoang,12.57,125.02,Philippines,PH,PHL,Northern Samar,,60607,1608435487
Tigaon,Tigaon,13.6319,123.4975,Philippines,PH,PHL,Camarines Sur,,60524,1608875000
Matanao,Matanao,6.75,125.23,Philippines,PH,PHL,Davao del Sur,,60493,1608710140
Lalmanirhat,Lalmanirhat,25.9172,89.4459,Bangladesh,BD,BGD,Rangpur,,60322,1050802394
Gubat,Gubat,12.9189,124.1231,Philippines,PH,PHL,Sorsogon,,60294,1608486429
Rosario,Rosario,16.23,120.48,Philippines,PH,PHL,La Union,,60278,1608229457
Paracale,Paracale,14.2797,122.7869,Philippines,PH,PHL,Camarines Norte,,60198,1608056397
San Mariano,San Mariano,16.98,122.02,Philippines,PH,PHL,Isabela,,60124,1608181731
Samut Sakhon,Samut Sakhon,13.5486,100.2775,Thailand,TH,THA,Samut Sakhon,admin,60103,1764502057
Malay,Malay,11.8997,121.9094,Philippines,PH,PHL,Aklan,,60077,1608537061
Pirojpur,Pirojpur,22.5796,89.9752,Bangladesh,BD,BGD,Barishal,,60056,1050919505
Kratie,Kratie,12.4881,106.0188,Cambodia,KH,KHM,Kratie,admin,60000,1116453792
Faruka,Faruka,31.8853,72.4153,Pakistan,PK,PAK,Punjab,,60000,1586537346
Obando,Obando,14.7083,120.9375,Philippines,PH,PHL,Bulacan,,59978,1608662635
Arankhola,Arankhola,24.6928,90.0806,Bangladesh,BD,BGD,Dhaka,,59895,1050000837
Trang,Trang,7.5575,99.6103,Thailand,TH,THA,Trang,admin,59894,1764343817
Sigaboy,Sigaboy,6.6536,126.0717,Philippines,PH,PHL,Davao Oriental,,59891,1608254982
Ilog,Ilog,10.03,122.77,Philippines,PH,PHL,Negros Occidental,,59855,1608971808
Ragay,Ragay,13.8217,122.7897,Philippines,PH,PHL,Camarines Sur,,59770,1608263758
Kananya,Kananya,11.1856,124.5597,Philippines,PH,PHL,Leyte,,59696,1608771995
Medellin,Medellin,11.1286,123.9622,Philippines,PH,PHL,Cebu,,59605,1608853186
Maimbung,Maimbung,5.93,121.03,Philippines,PH,PHL,Sulu,,59597,1608928235
Ban Bang Kaeo,Ban Bang Kaeo,13,38,Thailand,TH,THA,Samut Prakan,,59478,1764813354
Esperanza,Esperanza,8.68,125.65,Philippines,PH,PHL,Agusan del Sur,,59353,1608011025
Alfonso,Alfonso,14.1379,120.8552,Philippines,PH,PHL,Cavite,,59306,1608847500
Gaibandha,Gaibandha,25.329,89.5415,Bangladesh,BD,BGD,Rangpur,minor,59289,1050299100
Irosin,Irosin,12.705,124.0319,Philippines,PH,PHL,Sorsogon,,59267,1608326292
San Francisco,San Francisco,10.65,124.35,Philippines,PH,PHL,Cebu,,59236,1608306591
San Simon,San Simon,14.998,120.78,Philippines,PH,PHL,Pampanga,,59182,1608210651
Mansalay,Mansalay,12.5204,121.4385,Philippines,PH,PHL,Oriental Mindoro,,59114,1608124573
Upi,Upi,7.0106,124.1629,Philippines,PH,PHL,Maguindanao,,59004,1608496674
Gattaran,Gattaran,18.0611,121.6453,Philippines,PH,PHL,Cagayan,,58874,1608571054
Roxas,Roxas,12.58,121.5,Philippines,PH,PHL,Oriental Mindoro,,58849,1608811315
Ban Rangsit,Ban Rangsit,14.0167,100.75,Thailand,TH,THA,Pathum Thani,,58838,1764251181
Canlaon,Canlaon,10.38,123.2,Philippines,PH,PHL,Negros Oriental,,58822,1608924591
El Salvador,El Salvador,8.57,124.52,Philippines,PH,PHL,Misamis Oriental,,58771,1608813941
Calatagan,Calatagan,13.8322,120.6322,Philippines,PH,PHL,Batangas,,58719,1608624641
Baganga,Baganga,7.5752,126.5585,Philippines,PH,PHL,Davao Oriental,,58714,1608125933
Pasrur,Pasrur,32.2637,74.6628,Pakistan,PK,PAK,Punjab,,58644,1586432904
Raharpur,Raharpur,24.8194,88.325,Bangladesh,BD,BGD,Rājshāhi,,58624,1050222103
San Luis,San Luis,15.04,120.7919,Philippines,PH,PHL,Pampanga,,58551,1608207383
Ibaan,Ibaan,13.8176,121.133,Philippines,PH,PHL,Batangas,,58507,1608946525
Chaiyaphum,Chaiyaphum,15.8056,102.0311,Thailand,TH,THA,Chaiyaphum,admin,58350,1764784757
Palompon,Palompon,11.05,124.38,Philippines,PH,PHL,Leyte,,58313,1608156798
Pursat,Pursat,12.5337,103.9167,Cambodia,KH,KHM,Pursat,admin,58255,1116566865
Naval,Naval,11.58,124.45,Philippines,PH,PHL,Biliran,admin,58187,1608929611
Barotac Nuevo,Barotac Nuevo,10.9,122.7,Philippines,PH,PHL,Iloilo,,58176,1608457314
Lampang,Lampang,18.3,99.5,Thailand,TH,THA,Lampang,admin,58074,1764081847
Timargara,Timargara,34.8278,71.8417,Pakistan,PK,PAK,Khyber Pakhtunkhwa,minor,58050,1586843763
Lop Buri,Lop Buri,14.8,100.6269,Thailand,TH,THA,Lop Buri,admin,58000,1764574750
Masantol,Masantol,14.9,120.72,Philippines,PH,PHL,Pampanga,,57990,1608226462
New Corella,New Corella,7.5866,125.8237,Philippines,PH,PHL,Davao del Norte,,57913,1608906825
Cogan,Cogan,10.58,123.97,Philippines,PH,PHL,Cebu,,57897,1608004314
Dumanjog,Dumanjog,10.05,123.48,Philippines,PH,PHL,Cebu,,57823,1608704492
Asingan,Asingan,16.0023,120.6695,Philippines,PH,PHL,Pangasinan,,57811,1608557401
Dompu,Dompu,-8.5364,118.4633,Indonesia,ID,IDN,Nusa Tenggara Barat,minor,57680,1360208134
Taliwang,Taliwang,-8.7336,116.8667,Indonesia,ID,IDN,Nusa Tenggara Barat,minor,57540,1360014762
Milagros,Milagros,12.2192,123.5089,Philippines,PH,PHL,Masbate,,57538,1608783254
Santa Maria,Santa Maria,6.55,125.47,Philippines,PH,PHL,Davao del Sur,,57526,1608601046
Tanauan,Tanauan,11.12,125.02,Philippines,PH,PHL,Leyte,,57455,1608895946
Buluan,Buluan,6.7154,124.7854,Philippines,PH,PHL,,admin,57406,1608130728
Boac,Boac,13.45,121.83,Philippines,PH,PHL,Marinduque,admin,57283,1608972476
Cupang,Cupang,14.4315,121.0486,Philippines,PH,PHL,Muntinlupa,,57196,1608273325
Alangalang,Alangalang,11.2061,124.8478,Philippines,PH,PHL,Leyte,,57185,1608580659
Uson,Uson,12.2253,123.7834,Philippines,PH,PHL,Masbate,,57166,1608634164
Jasaan,Jasaan,8.65,124.75,Philippines,PH,PHL,Misamis Oriental,,57055,1608206601
Machang,Machang,5.7641,102.2141,Malaysia,MY,MYS,Kelantan,,56937,1458948946
Hagonoy,Hagonoy,6.68,125.3,Philippines,PH,PHL,Davao del Sur,,56919,1608185614
Limbang,Limbang,4.75,115,Malaysia,MY,MYS,Sarawak,,56900,1458405498
Dina,Dina,33.0283,73.6011,Pakistan,PK,PAK,Azad Kashmir,,56886,1586703216
Pinagkaisahan,Pinagkaisahan,14.5229,121.0555,Philippines,PH,PHL,Makati,,56835,1608216406
Bebandem,Bebandem,-8.4046,115.5395,Indonesia,ID,IDN,Bali,minor,56800,1360542849
Lagonoy,Lagonoy,13.7353,123.5208,Philippines,PH,PHL,Camarines Sur,,56714,1608249256
Basey,Basey,11.2817,125.0683,Philippines,PH,PHL,Samar,,56685,1608223943
Pangantocan,Pangantocan,7.8331,124.8294,Philippines,PH,PHL,Bukidnon,,56580,1608437961
Ramon,Ramon,16.78,121.53,Philippines,PH,PHL,Isabela,,56523,1608504575
Tiwi,Tiwi,13.4585,123.6805,Philippines,PH,PHL,Albay,,56444,1608988529
Binalonan,Binalonan,16.05,120.6,Philippines,PH,PHL,Pangasinan,,56382,1608750754
Sucat,Sucat,14.46,121.05,Philippines,PH,PHL,Muntinlupa,,56354,1608931938
Placer,Placer,11.8689,123.9167,Philippines,PH,PHL,Masbate,,56340,1608961300
Lian,Lian,14.03,120.65,Philippines,PH,PHL,Batangas,,56280,1608855034
Narammala,Narammala,7.4337,80.1971,Sri Lanka,LK,LKA,North Western,,56279,1144688397
Libungan,Libungan,7.25,124.52,Philippines,PH,PHL,Cotabato,,56269,1608132103
Magsaysay,Magsaysay,6.77,125.18,Philippines,PH,PHL,Davao del Sur,,56263,1608985215
Sarikei,Sarikei,2.1167,111.5167,Malaysia,MY,MYS,Sarawak,,56228,1458988350
Khlong Luang,Khlong Luang,14.0647,100.6458,Thailand,TH,THA,Pathum Thani,minor,56128,1764560763
Tilakpur,Tilakpur,28.5278,81.1189,Nepal,NP,NPL,,,56127,1524027768
Diffun,Diffun,16.5936,121.5025,Philippines,PH,PHL,Quirino,,56102,1608094956
Lower Bicutan,Lower Bicutan,14.5053,121.0654,Philippines,PH,PHL,Taguig,,55928,1608620171
General Tinio,General Tinio,15.35,121.05,Philippines,PH,PHL,Nueva Ecija,,55925,1608687077
Poblacion,Poblacion,10.47,123.97,Philippines,PH,PHL,Cebu,,55874,1608466886
Bambang,Bambang,16.3872,121.1075,Philippines,PH,PHL,Nueva Vizcaya,,55789,1608731814
Gulariyā,Gulariya,28.2056,81.3472,Nepal,NP,NPL,,,55747,1524608654
Paombong,Paombong,14.8311,120.7892,Philippines,PH,PHL,Bulacan,,55696,1608381288
Barabai,Barabai,-2.5833,115.3833,Indonesia,ID,IDN,Kalimantan Selatan,minor,55687,1360007824
Jambe,Jambe,-6.316,106.4853,Indonesia,ID,IDN,Jawa Barat,,55650,1360420986
Iba,Iba,15.33,119.98,Philippines,PH,PHL,Zambales,admin,55581,1608986957
Mulanay,Mulanay,13.5222,122.4042,Philippines,PH,PHL,Quezon,,55576,1608804064
Kuala Kapuas,Kuala Kapuas,-3.0013,114.3916,Indonesia,ID,IDN,Kalimantan Tengah,minor,55573,1360858401
Urbiztondo,Urbiztondo,15.8227,120.3295,Philippines,PH,PHL,Pangasinan,,55557,1608709126
Batac,Batac,18.0554,120.5649,Philippines,PH,PHL,Ilocos Norte,,55484,1608314719
Tatalon,Tatalon,14.6242,121.0153,Philippines,PH,PHL,Quezon,,55404,1608367432
Asturias,Asturias,10.5679,123.7172,Philippines,PH,PHL,Cebu,,55397,1608719784
Mercedes,Mercedes,14.1093,123.0109,Philippines,PH,PHL,Camarines Norte,,55334,1608000459
Manapla,Manapla,10.958,123.123,Philippines,PH,PHL,Negros Occidental,,55083,1608826969
Rangewala,Rangewala,30.8222,74.2611,Pakistan,PK,PAK,Punjab,,55057,1586869503
Elenga,Elenga,24.3386,89.9219,Bangladesh,BD,BGD,Dhaka,,55000,1050181953
Santa Cruz,Santa Cruz,13.48,122.03,Philippines,PH,PHL,Marinduque,,54692,1608716782
Carigara,Carigara,11.3,124.68,Philippines,PH,PHL,Leyte,,54656,1608370270
Sara,Sara,11.25,123.02,Philippines,PH,PHL,Iloilo,,54637,1608000829
Pila,Pila,14.23,121.37,Philippines,PH,PHL,Laguna,,54613,1608427597
Masinloc,Masinloc,15.53,119.95,Philippines,PH,PHL,Zambales,,54529,1608869223
Pontevedra,Pontevedra,10.37,122.88,Philippines,PH,PHL,Negros Occidental,,54502,1608571163
Trento,Trento,8.05,126.06,Philippines,PH,PHL,Agusan del Sur,,54492,1608000411
Tapas,Tapas,11.2622,122.5369,Philippines,PH,PHL,Capiz,,54423,1608778423
Karak,Karak,-0.5298,101.5721,Indonesia,ID,IDN,Riau,,54381,1360126272
San Isidro,San Isidro,15.3097,120.9069,Philippines,PH,PHL,Nueva Ecija,,54372,1608420595
Dikwella South,Dikwella South,5.9667,80.6833,Sri Lanka,LK,LKA,Southern,,54370,1144562731
San Manuel,San Manuel,16.0656,120.6667,Philippines,PH,PHL,Pangasinan,,54271,1608368777
Don Bosco,Don Bosco,14.4817,121.0258,Philippines,PH,PHL,Parañaque,,54188,1608303018
Jālākāti,Jalakati,22.6409,90.1988,Bangladesh,BD,BGD,Khulna,,54029,1050710024
Tagkawayan,Tagkawayan,13.97,122.53,Philippines,PH,PHL,Quezon,,54003,1608280860
Ghōriyān,Ghoriyan,34.34,61.47,Afghanistan,AF,AFG,Herāt,minor,54000,1004208542
Titay,Titay,7.8703,122.5594,Philippines,PH,PHL,Zamboanga Sibugay,,53994,1608727863
Minalabac,Minalabac,13.57,123.1844,Philippines,PH,PHL,Camarines Sur,,53981,1608455061
Chenab Nagar,Chenab Nagar,31.7528,72.9222,Pakistan,PK,PAK,Punjab,,53965,1586549514
Vigan,Vigan,17.5747,120.3869,Philippines,PH,PHL,Ilocos Sur,admin,53935,1608368724
Cabagan,Cabagan,17.43,121.77,Philippines,PH,PHL,Isabela,,53897,1608000078
Impasugong,Impasugong,8.3028,125.0014,Philippines,PH,PHL,Bukidnon,,53863,1608213204
Ban Om Noi,Ban Om Noi,13.7001,100.3241,Thailand,TH,THA,Samut Sakhon,,53821,1764298817
Magpet,Magpet,7.12,125.12,Philippines,PH,PHL,Cotabato,,53800,1608152372
Kitaotao,Kitaotao,7.6406,125.0086,Philippines,PH,PHL,Bukidnon,,53796,1608491957
Hadali,Hadali,32.2922,72.1922,Pakistan,PK,PAK,Punjab,,53669,1586468441
Ajuy,Ajuy,11.1725,123.0196,Philippines,PH,PHL,Iloilo,,53462,1608027727
Pasacao,Pasacao,13.5103,123.0419,Philippines,PH,PHL,Camarines Sur,,53461,1608469033
Sibonga,Sibonga,10.03,123.57,Philippines,PH,PHL,Cebu,,53424,1608015475
Guiuan,Guiuan,11.03,125.73,Philippines,PH,PHL,Eastern Samar,,53361,1608781474
Gorkhā,Gorkha,28,84.6333,Nepal,NP,NPL,Karṇālī,,53285,1524733316
Estancia,Estancia,11.45,123.15,Philippines,PH,PHL,Iloilo,,53200,1608481642
Lubuk Sikaping,Lubuk Sikaping,0.15,100.1667,Indonesia,ID,IDN,Sumatera Barat,minor,53150,1360776561
Barobo,Barobo,8.5292,126.1217,Philippines,PH,PHL,Surigao del Sur,minor,53146,1608503227
Molave,Molave,8.0933,123.485,Philippines,PH,PHL,Zamboanga del Sur,,53140,1608000808
Lucban,Lucban,14.1133,121.5569,Philippines,PH,PHL,Quezon,,53091,1608544826
Zaragoza,Zaragoza,15.4492,120.7933,Philippines,PH,PHL,Nueva Ecija,,53090,1608154006
Aurora,Aurora,7.9484,123.5819,Philippines,PH,PHL,Zamboanga del Sur,,52995,1608800482
Buenavista,Buenavista,10.7,122.63,Philippines,PH,PHL,Iloilo,,52899,1608364604
Pigcawayan,Pigcawayan,7.28,124.43,Philippines,PH,PHL,Cotabato,,52744,1608129711
Pabbi,Pabbi,34.01,71.7975,Pakistan,PK,PAK,Khyber Pakhtunkhwa,,52701,1586515787
Hamtic,Hamtic,10.7,121.98,Philippines,PH,PHL,Antique,,52685,1608000341
San Joaquin,San Joaquin,10.6,122.08,Philippines,PH,PHL,Iloilo,,52617,1608754625
Bani,Bani,16.1869,119.8592,Philippines,PH,PHL,Pangasinan,,52603,1608695660
Lalian,Lalian,31.8253,72.8027,Pakistan,PK,PAK,Punjab,,52542,1586600950
President Roxas,President Roxas,7.1544,125.0558,Philippines,PH,PHL,Cotabato,,52512,1608182795
Burauen,Burauen,10.98,124.9,Philippines,PH,PHL,Leyte,,52511,1608412407
Dauis,Dauis,9.625,123.865,Philippines,PH,PHL,Bohol,minor,52492,1608702299
Claveria,Claveria,8.61,124.8947,Philippines,PH,PHL,Misamis Oriental,,52478,1608363693
Padangpanjang,Padangpanjang,-0.45,100.4167,Indonesia,ID,IDN,Sumatera Barat,,52422,1360231049
Ibajay,Ibajay,11.8211,122.1617,Philippines,PH,PHL,Aklan,,52364,1608871627
Mae Sot,Mae Sot,16.7131,98.5747,Thailand,TH,THA,Tak,minor,52350,1764198529
Sison,Sison,16.17,120.52,Philippines,PH,PHL,Pangasinan,,52320,1608509271
Naguilian,Naguilian,16.53,120.4,Philippines,PH,PHL,La Union,,52189,1608096678
Victoria,Victoria,13.1719,121.2756,Philippines,PH,PHL,Oriental Mindoro,,52175,1608650895
Bato,Bato,13.3578,123.3678,Philippines,PH,PHL,Camarines Sur,,52155,1608558575
Bhajani,Bhajani,28.4924,80.9753,Nepal,NP,NPL,,,52128,1524835482
Tangkak,Tangkak,2.2673,102.5453,Malaysia,MY,MYS,Johor,,52014,1458970376
Takeo,Takeo,10.9833,104.7833,Cambodia,KH,KHM,Takeo,admin,52000,1116674518
Leon,Leon,10.7808,122.3894,Philippines,PH,PHL,Iloilo,,51990,1608404496
Muban Saeng Bua Thong,Muban Saeng Bua Thong,13.965,100.3924,Thailand,TH,THA,Nonthaburi,,51932,1764003021
Liaquatpur,Liaquatpur,28.9353,70.9508,Pakistan,PK,PAK,Punjab,,51888,1586244483
Padre Garcia,Padre Garcia,13.88,121.22,Philippines,PH,PHL,Batangas,,51853,1608742356
Matta,Matta,35.0931,72.3097,Pakistan,PK,PAK,Khyber Pakhtunkhwa,,51821,1586260777
Sherpur,Sherpur,24.6765,89.4159,Bangladesh,BD,BGD,Rājshāhi,,51750,1050871216
Caramoan,Caramoan,13.7707,123.8631,Philippines,PH,PHL,Camarines Sur,,51728,1608379060
Santa Ignacia,Santa Ignacia,15.62,120.43,Philippines,PH,PHL,Tarlac,,51626,1608541696
Alaminos,Alaminos,14.0635,121.2451,Philippines,PH,PHL,Laguna,,51619,1608904750
Menggala,Menggala,-4.475,105.2414,Indonesia,ID,IDN,Lampung,minor,51574,1360247711
Tulsīpur,Tulsipur,28.1278,82.2956,Nepal,NP,NPL,Lumbinī,,51537,1524921574
Abdul Hakim,Abdul Hakim,30.55,72.1328,Pakistan,PK,PAK,Punjab,,51494,1586991157
Bantacan,Bantacan,7.5483,126.1381,Philippines,PH,PHL,Davao de Oro,,51466,1608426176
Gopālganj,Gopalganj,23,89.8167,Bangladesh,BD,BGD,Dhaka,,51346,1050452906
Kalawana,Kalawana,6.5391,80.4039,Sri Lanka,LK,LKA,Sabaragamuwa,,51307,1144289812
Wāliṅ,Walin,27.9889,83.7675,Nepal,NP,NPL,,,51243,1524405522
Sar-e Pul,Sar-e Pul,36.2214,65.9278,Afghanistan,AF,AFG,Sar-e Pul,admin,51075,1004047427
Ocampo,Ocampo,13.5594,123.3761,Philippines,PH,PHL,Camarines Sur,,51073,1608626195
San Narciso,San Narciso,13.5677,122.5667,Philippines,PH,PHL,Quezon,,51058,1608673260
Kot Mumin,Kot Mumin,32.1883,73.0286,Pakistan,PK,PAK,Punjab,,51021,1586835039
Kalamansig,Kalamansig,6.57,124.05,Philippines,PH,PHL,Sultan Kudarat,,50900,1608935312
Mabini,Mabini,13.7496,120.9405,Philippines,PH,PHL,Batangas,,50858,1608253644
